id_client;job_category;service_channel;nb_internet_products;contract_type;risk_of_credit;credit_flux;annual_flux;target
3619;9003A;PRO;1;1;8;0 a 70% de flux;12656,42;0
3620;8690;PRO;2;1;9;0 a 70% de flux;23965,18;0
3621;7410Z;BUREAU DE POSTE;2;1;7;Inconnu;1789;0
3622;5814Z;BUREAU DE POSTE;1;1;8;Inconnu;2595;0
3623;7410Z;PRO;1;1;8;0 a 70% de flux;30008,7;0
3624;4511Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
3625;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;14197,35;0
3626;4789Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;12975;0
3627;8690E;PRO;2;1;8;0 a 70% de flux;6925,05;0
3628;7410Z;BUREAU DE POSTE;2;1;;Inconnu;4265,26;0
3629;9312Z;A DISTANCE;2;2;9;Inconnu;13833,54;0
3630;0162Z;BUREAU DE POSTE;1;1;8;Inconnu;3304,9;0
3631;4399C;BUREAU DE POSTE;2;1;5;Inconnu;34396,68;0
3632;8551Z;BUREAU DE POSTE;1;1;7;Inconnu;33040,72;0
3633;4677Z;BUREAU DE POSTE;1;1;6;Inconnu;163,9;0
3634;0122Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
3635;7311Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;15020,62;0
3636;5610C;BUREAU DE POSTE;0;1;7;Inconnu;945;0
3637;4399C;BUREAU DE POSTE;0;0;7;Pas de flux;;0
3638;8121Z;BUREAU DE POSTE;1;1;6;Inconnu;3610,1;0
3639;8690;PRO;1;1;7;0 a 70% de flux;28041,05;0
3640;4645Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
3641;;PRO;0;1;;Pas de flux;;0
3642;8690;PRO;1;1;7;0 a 70% de flux;30947,73;0
3643;4334Z;BUREAU DE POSTE;1;1;6;Inconnu;4700;0
3644;6831Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
3645;1071C;BUREAU DE POSTE;2;1;7;0 a 70% de flux;17766,72;0
3646;4520A;BUREAU DE POSTE;2;1;7;Inconnu;1385,95;0
3647;1082Z;BUREAU DE POSTE;0;1;;Inconnu;1094,33;0
3648;9602B;BUREAU DE POSTE;2;1;8;Inconnu;4398;0
3649;4520A;BUREAU DE POSTE;1;1;7;Inconnu;40919,73;0
3650;4791A;BUREAU DE POSTE;1;1;7;Inconnu;170;0
3651;4511Z;PRO;2;1;8;0 a 70% de flux;20510;1
3652;8621Z;PRO;1;1;8;0 a 70% de flux;24139,25;1
3653;7111Z;BUREAU DE POSTE;1;1;;Inconnu;5435;0
3654;9499Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
3655;7500Z;PRO;1;1;;Inconnu;11104,32;0
3656;5829C;PRO;2;1;7;0 a 70% de flux;14046,74;0
3657;4321A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3658;3212Z;BUREAU DE POSTE;2;1;8;Inconnu;10078,7;0
3659;;SPL;1;1;;Pas de flux;;0
3660;9602A;BUREAU DE POSTE;1;1;5;0 a 70% de flux;20357,47;1
3661;8130Z;BUREAU DE POSTE;0;1;;Inconnu;1403;0
3662;8130Z;BUREAU DE POSTE;1;1;6;Inconnu;4738,09;0
3663;4726Z;BUREAU DE POSTE;1;1;;0 a 70% de flux;3940;0
3664;4391B;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3665;4399A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3666;;BUREAU DE POSTE;0;1;;Pas de flux;;0
3667;4932Z;PRO;2;1;8;0 a 70% de flux;19468,57;0
3668;2370Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
3669;9609Z;BUREAU DE POSTE;1;1;7;Inconnu;9478,42;0
3670;4761Z;BUREAU DE POSTE;1;1;8;Inconnu;5396,59;0
3671;4649Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
3672;8690;PRO;2;1;7;0 a 70% de flux;25748,78;0
3673;9499Z;BUREAU DE POSTE;0;1;;Inconnu;2790;0
3674;5610C;BUREAU DE POSTE;2;1;6;Inconnu;590;0
3675;8690;PRO;1;1;8;0 a 70% de flux;27299,32;0
3676;4941B;BUREAU DE POSTE;0;0;;Pas de flux;;0
3677;8690E;PRO;1;1;8;Pas de flux;;0
3678;0147Z;PRO;1;1;8;Inconnu;13300,6;0
3679;4399C;BUREAU DE POSTE;1;1;6;Inconnu;17200;0
3680;4511Z;A DISTANCE;2;1;9;0 a 70% de flux;199643,81;0
3681;5610C;BUREAU DE POSTE;2;1;6;0 a 70% de flux;4307,4;1
3682;4333Z;BUREAU DE POSTE;2;1;6;0 a 70% de flux;63487;0
3683;9001Z;BUREAU DE POSTE;1;1;8;Inconnu;67702,68;0
3684;9609Z;BUREAU DE POSTE;1;1;7;Inconnu;4715;0
3685;8130Z;DOM;1;1;7;Pas de flux;;0
3686;4322B;BUREAU DE POSTE;2;1;;Inconnu;7765;0
3687;9604Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
3688;4399C;BUREAU DE POSTE;2;1;6;Inconnu;7300;0
3689;4789Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
3690;8891A;INSTITUTIONNEL;1;1;;0 a 70% de flux;70069,84;0
3691;4782Z;PRO;1;1;6;Inconnu;14401;0
3692;8690;PRO;1;1;7;0 a 70% de flux;22108,58;0
3693;8121Z;BUREAU DE POSTE;2;1;7;Inconnu;825;0
3694;;BUREAU DE POSTE;0;1;;Pas de flux;;0
3695;8710A;SPL;1;1;NC;0 a 70% de flux;909126,55;0
3696;1071C;BUREAU DE POSTE;2;1;6;0 a 70% de flux;21186,87;0
3697;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;798;0
3698;4789Z;BUREAU DE POSTE;2;1;7;Inconnu;8080;0
3699;4789Z;BUREAU DE POSTE;1;1;7;Inconnu;1608;0
3700;4334Z;BUREAU DE POSTE;1;1;6;Inconnu;19530,57;0
3701;4334Z;BUREAU DE POSTE;0;1;7;Pas de flux;;0
3702;6202A;PRO;1;1;8;Inconnu;49165,47;0
3703;9499Z;BUREAU DE POSTE;2;1;;Inconnu;16820,9;0
3704;9312Z;BUREAU DE POSTE;1;1;4;Inconnu;13531,08;0
3705;7410Z;BUREAU DE POSTE;2;1;6;Pas de flux;;0
3706;9329Z;PRO;1;1;;Pas de flux;;0
3707;4333Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3708;5610C;BUREAU DE POSTE;2;1;6;Plus de 70% de flux;6000;0
3709;4771Z;DOM;1;1;;0 a 70% de flux;7755;1
3710;4399C;PRO;1;1;6;Inconnu;36888,5;0
3711;9499Z;DOM;0;1;8;Pas de flux;;0
3712;9499Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
3713;9602A;PRO;1;1;6;0 a 70% de flux;3126;0
3714;4321A;BUREAU DE POSTE;2;1;6;Inconnu;1608;0
3715;7420Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;435,98;0
3716;4690Z;BUREAU DE POSTE;2;1;6;0 a 70% de flux;36667,42;0
3717;4332A;BUREAU DE POSTE;2;1;6;0 a 70% de flux;28020,31;0
3718;7022Z;BUREAU DE POSTE;1;1;9;Pas de flux;;0
3719;9003A;BUREAU DE POSTE;2;1;8;Inconnu;5260;0
3720;;BUREAU DE POSTE;0;1;;Pas de flux;;0
3721;9499Z;BUREAU DE POSTE;2;1;;Pas de flux;;0
3722;4752A;BUREAU DE POSTE;2;1;7;Inconnu;13078;0
3723;4321A;BUREAU DE POSTE;1;1;7;Inconnu;10016,66;0
3724;9499Z;PRO;1;1;6;0 a 70% de flux;3226,63;0
3725;8621Z;A DISTANCE;2;1;8;0 a 70% de flux;22657,06;1
3726;8690E;PRO;1;1;8;0 a 70% de flux;12640,18;0
3727;;A DISTANCE;0;1;;0 a 70% de flux;1215;0
3728;4399A;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
3729;7420Z;BUREAU DE POSTE;1;1;6;Inconnu;1500;0
3730;;DOM;0;1;;Inconnu;6955;0
3731;;PRO;0;1;;Plus de 70% de flux;9802,29;0
3732;9511Z;BUREAU DE POSTE;2;1;8;0 a 70% de flux;2131;0
3733;4511Z;BUREAU DE POSTE;1;1;;Inconnu;5340;0
3734;8690;BUREAU DE POSTE;1;1;7;Inconnu;40434,28;0
3735;8690;BUREAU DE POSTE;2;1;8;Inconnu;22812,82;0
3736;4711B;DOM;1;1;6;0 a 70% de flux;13591,89;1
3737;8690E;PRO;1;1;7;0 a 70% de flux;150;0
3738;8621Z;BUREAU DE POSTE;0;0;7;Pas de flux;;0
3739;8559B;BUREAU DE POSTE;1;1;8;Pas de flux;;0
3740;4399C;BUREAU DE POSTE;1;1;4;Inconnu;5923;0
3741;8121Z;BUREAU DE POSTE;0;1;7;Inconnu;1540;0
3742;8129A;BUREAU DE POSTE;1;1;7;Inconnu;1425,9;0
3743;4520A;BUREAU DE POSTE;2;1;7;Inconnu;10917,49;0
3744;3832Z;BUREAU DE POSTE;1;1;7;Inconnu;13593,9;0
3745;8551Z;BUREAU DE POSTE;1;1;8;Inconnu;2230;0
3746;9602A;BUREAU DE POSTE;2;1;6;Inconnu;10195;0
3747;8690E;PRO;2;1;8;0 a 70% de flux;9734,69;0
3748;6910Z;PRO;2;2;7;Plus de 70% de flux;23668,07;0
3749;4677Z;BUREAU DE POSTE;1;1;6;Inconnu;11339,89;0
3750;8551Z;BUREAU DE POSTE;2;1;7;0 a 70% de flux;3897,48;0
3751;7022Z;PRO;2;1;7;0 a 70% de flux;37939,93;0
3752;4331Z;BUREAU DE POSTE;0;1;6;Pas de flux;;0
3753;4932Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;9419,25;0
3754;8121Z;BUREAU DE POSTE;2;1;7;Inconnu;16189;0
3755;5819Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;3735;0
3756;9499Z;BUREAU DE POSTE;2;1;6;Plus de 70% de flux;59027,81;0
3757;4333Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
3758;8690;PRO;2;1;8;Plus de 70% de flux;31227,11;0
3759;7021Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
3760;4391B;BUREAU DE POSTE;2;1;7;Inconnu;37700;0
3761;8690E;BUREAU DE POSTE;1;1;8;0 a 70% de flux;3778,47;0
3762;4399A;BUREAU DE POSTE;2;1;4;Inconnu;15656,93;0
3763;8623Z;PRO;1;1;7;0 a 70% de flux;55630,38;1
3764;;BUREAU DE POSTE;0;1;;Pas de flux;;0
3765;;INSTITUTIONNEL;1;1;;Pas de flux;;0
3766;5610C;BUREAU DE POSTE;2;1;6;Inconnu;6942,43;0
3767;4662Z;PRO;1;1;6;0 a 70% de flux;31757;0
3768;9602B;BUREAU DE POSTE;1;1;8;Inconnu;9183;1
3769;9511Z;PRO;2;1;7;0 a 70% de flux;5384,26;0
3770;9499Z;INSTITUTIONNEL;1;2;7;0 a 70% de flux;33602,06;0
3771;7022Z;PRO;1;1;8;0 a 70% de flux;14006,14;0
3772;8559B;BUREAU DE POSTE;2;1;7;Inconnu;693,75;0
3773;7311Z;PRO;2;1;7;0 a 70% de flux;9503,15;0
3774;5610C;BUREAU DE POSTE;1;1;7;0 a 70% de flux;13504,93;1
3775;8121Z;BUREAU DE POSTE;1;1;;Inconnu;2959;0
3776;4332B;BUREAU DE POSTE;1;1;7;Inconnu;3420;0
3777;9499Z;BUREAU DE POSTE;1;1;6;0 a 70% de flux;16698,9;0
3778;4520A;BUREAU DE POSTE;1;1;6;Inconnu;4620,32;0
3779;4932Z;BUREAU DE POSTE;2;1;8;Inconnu;2772,78;0
3780;9602B;BUREAU DE POSTE;2;1;8;0 a 70% de flux;3473,37;0
3781;4322B;BUREAU DE POSTE;0;1;7;0 a 70% de flux;8982,4;0
3782;2740Z;BUREAU DE POSTE;2;1;8;0 a 70% de flux;1650;0
3783;8690;PRO;1;1;8;0 a 70% de flux;9526,79;0
3784;1419Z;BUREAU DE POSTE;1;1;7;Inconnu;60;0
3785;6910Z;PRO;1;1;7;Inconnu;3557,12;0
3786;8690E;PRO;2;1;8;0 a 70% de flux;20594,17;0
3787;9602B;BUREAU DE POSTE;1;1;7;0 a 70% de flux;2770,92;1
3788;;CORPORATE;0;1;;Pas de flux;;0
3789;9609Z;PRO;1;1;7;Plus de 70% de flux;1669,47;0
3790;;PRO;1;1;;Pas de flux;;0
3791;8121Z;BUREAU DE POSTE;0;1;7;Pas de flux;;0
3792;4391B;BUREAU DE POSTE;1;1;7;Inconnu;4905,3;0
3793;9329Z;DOM;2;1;8;Inconnu;6148,78;0
3794;4334Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;10901,19;0
3795;4520A;BUREAU DE POSTE;2;1;7;Inconnu;4040;0
3796;4782Z;BUREAU DE POSTE;1;1;7;Inconnu;28809,98;1
3797;8130Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3798;9312Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
3799;1071C;PRO;1;1;6;0 a 70% de flux;35807,05;1
3800;7021Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
3801;1413Z;BUREAU DE POSTE;2;1;7;0 a 70% de flux;1145,12;0
3802;0311Z;BUREAU DE POSTE;1;1;7;Inconnu;16770,25;0
3803;0145Z;PRO;2;1;6;Plus de 70% de flux;10318,1;0
3804;8122Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
3805;5811Z;BUREAU DE POSTE;1;1;6;0 a 70% de flux;580,77;0
3806;4399C;BUREAU DE POSTE;2;1;6;Inconnu;15380,95;0
3807;8690;PRO;2;1;7;Pas de flux;;0
3808;5911A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3809;8690;PRO;1;1;8;0 a 70% de flux;37402,79;0
3810;4781Z;PRO;1;1;7;0 a 70% de flux;114633,08;1
3811;8690E;A DISTANCE;1;1;8;Inconnu;29694,23;0
3812;0114Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
3813;4781Z;PRO;1;1;7;Inconnu;6536,65;0
3814;7022Z;PRO;1;1;8;0 a 70% de flux;6974,33;0
3815;5610A;BUREAU DE POSTE;0;1;5;0 a 70% de flux;1507,47;1
3816;4791B;PRO;1;1;6;0 a 70% de flux;258;0
3817;4520A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3818;8531Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
3819;;BUREAU DE POSTE;0;0;;Pas de flux;;0
3820;4932Z;BUREAU DE POSTE;0;1;7;Inconnu;9401,7;0
3821;9601B;BUREAU DE POSTE;2;1;7;Inconnu;5957,22;0
3822;8690E;PRO;1;1;8;Pas de flux;;0
3823;6202A;PRO;1;1;CESS;Pas de flux;;0
3824;4789Z;BUREAU DE POSTE;1;1;7;Inconnu;250;0
3825;1013A;BUREAU DE POSTE;1;1;8;Inconnu;5000;0
3826;5610C;BUREAU DE POSTE;1;1;7;Inconnu;10374,63;1
3827;9319Z;BUREAU DE POSTE;1;1;;Inconnu;5120;0
3828;7490A;BUREAU DE POSTE;2;1;7;Inconnu;2184,15;0
3829;8690E;BUREAU DE POSTE;0;1;7;Inconnu;3258,38;0
3830;4782Z;PRO;1;1;7;Pas de flux;;1
3831;4520A;BUREAU DE POSTE;1;1;5;Inconnu;23415,13;0
3832;4399C;BUREAU DE POSTE;1;1;7;Inconnu;300;0
3833;;A DISTANCE;2;1;;0 a 70% de flux;32632;0
3834;9001Z;BUREAU DE POSTE;0;1;7;Inconnu;5088,47;0
3835;8542Z;PRO;1;1;6;Inconnu;66,2;0
3836;8520Z;BUREAU DE POSTE;1;1;;Inconnu;20995,57;0
3837;;PRO;0;1;;Inconnu;16769,41;0
3838;;PRO;0;1;;Pas de flux;;0
3839;8690E;PRO;1;1;8;0 a 70% de flux;13936,16;0
3840;8720A;SPL;0;1;6;Pas de flux;;0
3841;5610C;BUREAU DE POSTE;2;1;7;0 a 70% de flux;12151,3;1
3842;8121Z;BUREAU DE POSTE;2;1;6;Inconnu;400;0
3843;0124Z;BUREAU DE POSTE;2;1;8;Inconnu;2500;0
3844;4711B;BUREAU DE POSTE;0;1;8;Inconnu;2410,25;0
3845;7490A;BUREAU DE POSTE;1;1;7;Inconnu;3672,99;0
3846;6910Z;PRO;1;1;8;Pas de flux;;0
3847;8690E;PRO;2;1;7;0 a 70% de flux;20160,9;0
3848;8121Z;PRO;1;1;8;Inconnu;13048,41;0
3849;4332A;PRO;2;1;6;Inconnu;9810;0
3850;8551Z;PRO;1;1;7;Inconnu;4927;0
3851;4391A;BUREAU DE POSTE;1;1;;Inconnu;6820,76;0
3852;4511Z;BUREAU DE POSTE;0;1;;Inconnu;8800;0
3853;4333Z;BUREAU DE POSTE;2;1;7;Inconnu;17968,5;0
3854;4334Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3855;9499Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
3856;8690;PRO;2;1;;Pas de flux;;0
3857;9499Z;BUREAU DE POSTE;1;1;5;Plus de 70% de flux;46109,66;0
3858;8690E;PRO;1;1;8;Inconnu;597;0
3859;8623Z;PRO;2;1;8;0 a 70% de flux;80420,39;1
3860;8219Z;BUREAU DE POSTE;2;1;8;0 a 70% de flux;8680;0
3861;8690;PRO;2;1;8;0 a 70% de flux;13440,12;0
3862;9312Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
3863;4721Z;BUREAU DE POSTE;1;1;7;Inconnu;800;0
3864;8559B;BUREAU DE POSTE;0;1;LJ;Pas de flux;;0
3865;8690;BUREAU DE POSTE;2;1;8;0 a 70% de flux;13357,44;0
3866;8690E;PRO;2;1;8;0 a 70% de flux;17889,9;0
3867;9003B;BUREAU DE POSTE;1;1;7;Inconnu;8596,67;0
3868;8690;PRO;2;1;7;0 a 70% de flux;44472,98;0
3869;4789Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
3870;4711B;BUREAU DE POSTE;1;1;8;Pas de flux;;1
3871;4651Z;BUREAU DE POSTE;0;1;;Inconnu;4279,85;0
3872;5610A;BUREAU DE POSTE;2;1;4;Inconnu;1091,59;0
3873;3109B;BUREAU DE POSTE;2;1;7;Pas de flux;;0
3874;9003A;BUREAU DE POSTE;0;1;9;0 a 70% de flux;4836,04;0
3875;4399C;BUREAU DE POSTE;2;1;7;Inconnu;16174;0
3876;6820B;BUREAU DE POSTE;0;0;;Pas de flux;;0
3877;8559B;BUREAU DE POSTE;0;1;7;Pas de flux;;0
3878;8690;PRO;1;1;;Inconnu;15080,9;0
3879;6202B;BUREAU DE POSTE;2;1;CESS;Inconnu;9360;0
3880;4322B;BUREAU DE POSTE;2;1;7;Inconnu;13492,34;0
3881;4331Z;PRO;1;1;7;0 a 70% de flux;8201,06;0
3882;1085Z;BUREAU DE POSTE;1;1;8;Inconnu;14037,55;1
3883;4520A;BUREAU DE POSTE;1;1;7;Inconnu;500;0
3884;;PRO;1;1;;Pas de flux;;0
3885;8622C;PRO;1;1;7;Inconnu;15052,45;0
3886;4782Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;1915,47;1
3887;4399C;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
3888;4932Z;BUREAU DE POSTE;0;1;7;Pas de flux;;0
3889;9003A;BUREAU DE POSTE;1;1;9;Inconnu;804;0
3890;9602B;BUREAU DE POSTE;2;1;6;0 a 70% de flux;5800,77;1
3891;;BUREAU DE POSTE;1;1;;0 a 70% de flux;23976,17;0
3892;4711B;BUREAU DE POSTE;1;1;3;Inconnu;3491,74;0
3893;1013B;BUREAU DE POSTE;1;1;7;Inconnu;21513,14;0
3894;4321A;BUREAU DE POSTE;1;1;7;Inconnu;15397,73;0
3895;0122Z;BUREAU DE POSTE;2;1;8;Inconnu;2000;0
3896;4799B;PRO;1;1;5;0 a 70% de flux;7051,02;0
3897;8121Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3898;4399C;BUREAU DE POSTE;1;1;7;Inconnu;5442,18;0
3899;4778C;BUREAU DE POSTE;2;1;6;Inconnu;3220,1;0
3900;9319Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
3901;4339Z;BUREAU DE POSTE;0;1;6;Pas de flux;;0
3902;;BUREAU DE POSTE;0;0;;Pas de flux;;0
3903;8130Z;BUREAU DE POSTE;1;1;7;Inconnu;71644,85;0
3904;7022Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
3905;8622C;PRO;1;1;8;0 a 70% de flux;9007;1
3906;8552Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;140;0
3907;4791A;BUREAU DE POSTE;1;1;6;Inconnu;14666,14;0
3908;4619B;PRO;1;1;7;Pas de flux;;0
3909;8219Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
3910;9609Z;PRO;1;1;7;Pas de flux;;0
3911;4399C;BUREAU DE POSTE;1;1;7;Inconnu;3739;0
3912;4711B;PRO;1;1;7;Inconnu;7538;1
3913;;DOM;0;1;;Pas de flux;;0
3914;4321A;PRO;1;1;6;Inconnu;38645,2;0
3915;4399C;BUREAU DE POSTE;1;1;6;Inconnu;9644;0
3916;8622C;BUREAU DE POSTE;2;1;8;0 a 70% de flux;51700;0
3917;;BUREAU DE POSTE;1;1;;Inconnu;73283,12;0
3918;7410Z;BUREAU DE POSTE;0;1;XXXX;Inconnu;2025,76;0
3919;4752A;PRO;1;1;6;0 a 70% de flux;1714,6;1
3920;4511Z;BUREAU DE POSTE;2;1;7;Inconnu;43900;0
3921;4322A;BUREAU DE POSTE;1;1;7;Inconnu;8899,11;0
3922;9319Z;BUREAU DE POSTE;1;1;2;Inconnu;6080;0
3923;7410Z;BUREAU DE POSTE;1;1;7;Inconnu;7726,05;0
3924;8690;BUREAU DE POSTE;2;1;8;Inconnu;775;0
3925;4511Z;BUREAU DE POSTE;2;1;6;Pas de flux;;0
3926;4778B;BUREAU DE POSTE;1;2;6;Plus de 70% de flux;41228,94;0
3927;6201Z;PRO;1;1;7;Pas de flux;;0
3928;9312Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
3929;4789Z;BUREAU DE POSTE;1;1;8;Inconnu;1800,08;0
3930;4711B;BUREAU DE POSTE;2;1;7;Inconnu;1107;1
3931;4932Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
3932;4690Z;BUREAU DE POSTE;1;1;8;Inconnu;2623,91;0
3933;8020Z;BUREAU DE POSTE;2;1;7;Inconnu;15735,4;0
3934;4399C;BUREAU DE POSTE;0;1;;Pas de flux;;0
3935;4690Z;BUREAU DE POSTE;1;1;6;Inconnu;1200;0
3936;8299Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
3937;8211Z;PRO;2;1;8;0 a 70% de flux;14064,2;0
3938;;BUREAU DE POSTE;1;1;;0 a 70% de flux;43405;0
3939;8690;BUREAU DE POSTE;1;1;6;Inconnu;286,44;0
3940;7430Z;PRO;2;1;6;0 a 70% de flux;28500,96;0
3941;8130Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
3942;8690;PRO;2;1;8;0 a 70% de flux;40766,3;0
3943;8559A;PRO;1;1;8;0 a 70% de flux;57363,8;0
3944;8110Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3945;5911B;BUREAU DE POSTE;1;1;7;Inconnu;5550,74;0
3946;9329Z;BUREAU DE POSTE;1;1;9;Inconnu;345;0
3947;8690E;PRO;2;1;8;Inconnu;9329,65;0
3948;9499Z;INSTITUTIONNEL;1;3;6;Inconnu;246767,96;0
3949;9609Z;BUREAU DE POSTE;2;1;7;0 a 70% de flux;7178;0
3950;4399C;BUREAU DE POSTE;0;0;;Pas de flux;;0
3951;4782Z;BUREAU DE POSTE;2;1;7;0 a 70% de flux;2283,5;0
3952;0161Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;2231;0
3953;8551Z;BUREAU DE POSTE;1;1;9;0 a 70% de flux;5345;0
3954;4399C;BUREAU DE POSTE;2;1;7;Pas de flux;;0
3955;1623Z;BUREAU DE POSTE;1;1;7;Inconnu;7664,62;0
3956;8690;BUREAU DE POSTE;1;1;7;Inconnu;7320;0
3957;8559B;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3958;4791B;BUREAU DE POSTE;2;1;3;Inconnu;21273,9;0
3959;4332A;PRO;1;1;7;0 a 70% de flux;23433,75;0
3960;7312Z;BUREAU DE POSTE;1;1;7;Inconnu;2500;0
3961;5630Z;BUREAU DE POSTE;0;1;7;Pas de flux;;0
3962;4789Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3963;6910Z;PRO;1;1;7;0 a 70% de flux;5743,14;0
3964;4719B;BUREAU DE POSTE;2;1;7;Inconnu;3892,91;0
3965;4399C;BUREAU DE POSTE;1;1;6;Inconnu;10600;0
3966;4791A;PRO;1;1;7;Inconnu;16218,75;0
3967;4334Z;BUREAU DE POSTE;1;1;7;Inconnu;7800;0
3968;4771Z;BUREAU DE POSTE;1;1;7;Inconnu;610,9;1
3969;4932Z;BUREAU DE POSTE;2;1;7;Inconnu;11880,14;0
3970;8690E;PRO;1;1;8;Pas de flux;;0
3971;5610A;PRO;1;1;5;0 a 70% de flux;9619,32;1
3972;4334Z;BUREAU DE POSTE;1;1;7;Inconnu;23449,94;0
3973;9609Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
3974;4321A;BUREAU DE POSTE;0;0;CESS;Pas de flux;;0
3975;7990Z;BUREAU DE POSTE;2;1;8;Inconnu;308,47;0
3976;4789Z;BUREAU DE POSTE;1;1;7;Inconnu;6336,4;0
3977;;A DISTANCE;1;1;;Pas de flux;;0
3978;1330Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;585,06;0
3979;8690;PRO;0;1;8;Pas de flux;;0
3980;9521Z;BUREAU DE POSTE;1;1;7;Inconnu;3150;0
3981;4789Z;BUREAU DE POSTE;2;1;7;Inconnu;30083;0
3982;9609Z;BUREAU DE POSTE;1;1;7;Inconnu;939;0
3983;8130Z;A DISTANCE;1;1;7;Inconnu;5577,8;0
3984;8690;PRO;2;1;8;0 a 70% de flux;535;0
3985;4776Z;BUREAU DE POSTE;2;1;6;0 a 70% de flux;10942,5;1
3986;4791B;PRO;1;1;8;0 a 70% de flux;23288;0
3987;4775Z;PRO;1;1;6;0 a 70% de flux;2710;1
3988;4619B;BUREAU DE POSTE;1;1;7;Inconnu;28321,76;0
3989;8690;PRO;1;1;8;0 a 70% de flux;10322,4;0
3990;4778C;PRO;2;1;7;Pas de flux;;1
3991;4520A;BUREAU DE POSTE;1;1;7;Inconnu;22719,35;0
3992;8121Z;BUREAU DE POSTE;1;1;6;Inconnu;2460,25;0
3993;8690;PRO;2;1;7;Plus de 70% de flux;35781,59;0
3994;4322A;BUREAU DE POSTE;1;1;7;Inconnu;15671,1;0
3995;7112B;PRO;1;1;7;Inconnu;12000;0
3996;4932Z;PRO;2;1;8;0 a 70% de flux;9358,53;1
3997;4649Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
3998;5610A;BUREAU DE POSTE;0;0;;Pas de flux;;0
3999;4789Z;BUREAU DE POSTE;2;1;6;Inconnu;5750;0
4000;1413Z;BUREAU DE POSTE;1;1;7;Inconnu;1359,3;1
4001;9312Z;BUREAU DE POSTE;0;1;;0 a 70% de flux;5700;0
4002;4321A;BUREAU DE POSTE;2;1;7;Inconnu;16246,3;0
4003;5610C;PRO;1;1;6;Inconnu;43788,25;1
4004;8891A;INSTITUTIONNEL;1;1;6;Inconnu;22311,69;0
4005;8621Z;PRO;2;1;8;Inconnu;10969,11;1
4006;8690;PRO;2;1;7;0 a 70% de flux;36885,47;0
4007;4321A;BUREAU DE POSTE;0;1;CESS;Pas de flux;;0
4008;4332A;BUREAU DE POSTE;0;1;;Inconnu;6000;0
4009;5610C;BUREAU DE POSTE;2;1;6;0 a 70% de flux;2208,18;1
